446003.072247,3944826.4091
446003.072311,3944826.40909
446003.072281,3944826.40906
446003.072252,3944826.40904
446003.072313,3944826.40902
446003.072281,3944826.409
446003.072252,3944826.40898
446003.072284,3944826.40898
446003.072252,3944826.40895
446003.072225,3944826.40893
446003.072255,3944826.40893
446003.072226,3944826.40892
446003.072197,3944826.40889
446003.072225,3944826.40889
446003.0722,3944826.40888
446003.072169,3944826.40886
446003.072217,3944826.40905
446003.072191,3944826.40903
446003.072162,3944826.40901
446003.07221,3944826.40919
446003.072185,3944826.40918
446003.072158,3944826.40916
446003.072214,3944826.40932
446003.07219,3944826.4093
446003.072171,3944826.40929
446003.072225,3944826.40936
446003.072204,3944826.40934
446003.072184,3944826.40932
446003.072234,3944826.40938
446003.072214,3944826.40936
446003.072192,3944826.40934
446003.072239,3944826.4094
446003.072214,3944826.40938
446003.072189,3944826.40935
446003.072232,3944826.40941
446003.072204,3944826.40938
446003.072174,3944826.40936
446003.072348,3944826.40934
446003.072317,3944826.40932
446003.072292,3944826.4093
446003.072458,3944826.40928
446003.072429,3944826.40926
446003.072406,3944826.40924
446003.072565,3944826.40923
446003.072542,3944826.40921
446003.072516,3944826.40919
446003.07259,3944826.40919
446003.072567,3944826.40918
446003.072541,3944826.40916
446003.072614,3944826.40917
446003.072593,3944826.40916
446003.072566,3944826.40914
446003.072633,3944826.40915
446003.072609,3944826.40913
446003.072587,3944826.40913
446003.072625,3944826.40935
446003.072599,3944826.40934
446003.072577,3944826.40933
446003.072616,3944826.40955
446003.072626,3944826.40955
446003.072598,3944826.40955
446003.072682,3944826.40978
446003.07275,3944826.4098
446003.072775,3944826.40981
446003.072932,3944826.41006
446003.073112,3944826.41013
446003.073175,3944826.41015
446003.073449,3944826.41024
446003.073726,3944826.41034
446003.073922,3944826.41042
446003.074308,3944826.41052
446003.074698,3944826.41067
446003.074994,3944826.41078
446003.075497,3944826.41093
446003.076009,3944826.41113
446003.076426,3944826.41129
446003.077054,3944826.41151
446003.077697,3944826.41175
446003.078229,3944826.41196
446003.078987,3944826.41224
446003.079777,3944826.41254
446003.080442,3944826.4128
446003.081343,3944826.41314
446003.08226,3944826.41349
446003.083076,3944826.41381
446003.084135,3944826.41426
446003.085193,3944826.41468
446003.086135,3944826.41504
446003.087321,3944826.41555
446003.088502,3944826.41601
446003.089591,3944826.41644
446003.090905,3944826.417
446003.092219,3944826.41752
446003.093422,3944826.41799
446003.094862,3944826.41861
446003.096316,3944826.4192
446003.097652,3944826.41973
446003.099188,3944826.42038
446003.100799,3944826.42104
446003.10229,3944826.42165
446003.104002,3944826.42237
446003.105819,3944826.42312
446003.107457,3944826.4238
446003.109378,3944826.42461
446003.111426,3944826.42545
446003.113295,3944826.42621
446003.115469,3944826.42722
446003.117781,3944826.42817
446003.119864,3944826.42902
446003.122296,3944826.43013
446003.124872,3944826.43117
446003.12723,3944826.43213
446003.129934,3944826.43333
446003.132787,3944826.43448
446003.135403,3944826.43554
446003.1384,3944826.43675
446003.141531,3944826.43801
446003.144432,3944826.43918
446003.147703,3944826.44051
446003.151103,3944826.44188
446003.154289,3944826.44316
446003.157829,3944826.44459
446003.16151,3944826.44609
446003.164961,3944826.44748
446003.168797,3944826.44902
446003.172756,3944826.45063
446003.176484,3944826.45214
446003.180525,3944826.45381
446003.184767,3944826.45554
446003.188769,3944826.45718
446003.193093,3944826.45897
446003.197627,3944826.46083
446003.201914,3944826.46258
446003.20654,3944826.4645
446003.211373,3944826.46648
446003.215957,3944826.46835
446003.220971,3944826.47042
446003.226092,3944826.47251
446003.230979,3944826.47451
446003.236284,3944826.47671
446003.241709,3944826.47892
446003.246882,3944826.48103
446003.25249,3944826.48334
446003.258225,3944826.48567
446003.263696,3944826.48791
446003.269526,3944826.49027
446003.275574,3944826.49274
446003.281363,3944826.4951
446003.287514,3944826.49759
446003.29389,3944826.50018
446003.299991,3944826.50268
446003.306475,3944826.5053
446003.313189,3944826.50804
446003.319626,3944826.51066
446003.326443,3944826.51343
446003.333492,3944826.51632
446003.340262,3944826.51907
446003.347508,3944826.52191
446003.354884,3944826.52494
446003.361988,3944826.52785
446003.369564,3944826.53084
446003.377265,3944826.53398
446003.384693,3944826.53704
446003.392583,3944826.54016
446003.400605,3944826.54344
446003.40836,3944826.54661
446003.416539,3944826.54984
446003.424877,3944826.55324
446003.432956,3944826.55654
446003.441451,3944826.55988
446003.450113,3944826.56338
446003.458504,3944826.5668
446003.467328,3944826.57023
446003.476304,3944826.57385
446003.485016,3944826.57736
446003.49426,3944826.58099
446003.503535,3944826.58471
446003.512552,3944826.58834
446003.522084,3944826.59209
446003.531646,3944826.59593
446003.540969,3944826.59966
446003.550788,3944826.60353
446003.560644,3944826.60751
446003.570255,3944826.61137
446003.580358,3944826.61539
446003.590489,3944826.61951
446003.600398,3944826.62351
446003.610679,3944826.62769
446003.621099,3944826.63193
446003.631283,3944826.63608
446003.64185,3944826.6404
446003.652557,3944826.64478
446003.663033,3944826.64904
446003.673898,3944826.65349
446003.684911,3944826.65799
446003.695676,3944826.6624
446003.706852,3944826.66701
446003.71818,3944826.67163
446003.72925,3944826.67616
446003.740736,3944826.68089
446003.752377,3944826.68563
446003.763761,3944826.69028
446003.775557,3944826.69512
446003.787508,3944826.69996
446003.799205,3944826.70473
446003.811351,3944826.70965
446003.823615,3944826.71459
446003.835616,3944826.71944
446003.848066,3944826.72447
446003.860619,3944826.72951
446003.872928,3944826.73445
446003.88566,3944826.73959
446003.898487,3944826.74476
446003.911076,3944826.74982
446003.924075,3944826.75507
446003.937171,3944826.76036
446003.95004,3944826.76556
446003.96325,3944826.77099
446003.976626,3944826.77643
446003.989763,3944826.78173
446004.003285,3944826.78726
446004.016948,3944826.79283
446004.030364,3944826.7983
446004.044173,3944826.80398
446004.058121,3944826.80969
446004.071831,3944826.81529
446004.085931,3944826.82109
446004.100178,3944826.82695
446004.114176,3944826.83269
446004.128631,3944826.83866
446004.143193,3944826.84465
446004.1575,3944826.85054
446004.172264,3944826.85666
446004.18713,3944826.8628
446004.201745,3944826.86882
446004.216772,3944826.87506
446004.23194,3944826.88138
446004.24686,3944826.88753
446004.262188,3944826.89392
446004.277651,3944826.90033
446004.292877,3944826.90667
446004.308492,3944826.91317
446004.32424,3944826.9197
446004.339757,3944826.92613
