0,6.6428,7.8761,20.515
0.020044,6.6258,7.8764,20.515
0.039998,6.6093,7.8767,20.515
0.060121,6.5933,7.8769,20.515
0.080037,6.577,7.8771,20.515
0.10008,6.5606,7.8773,19.409
0.12005,6.5435,7.8774,19.409
0.14024,6.5269,7.8776,19.409
0.16019,6.5094,7.8776,19.409
0.18005,6.4922,7.8776,19.409
0.20006,6.4755,7.8776,19.409
0.22006,6.4586,7.8775,28.08
0.24006,6.4421,7.8775,28.08
0.26011,6.4259,7.8772,28.08
0.28007,6.4086,7.877,28.08
0.30022,6.3918,7.8768,28.08
0.3202,6.3745,7.8766,28.08
0.34007,6.3577,7.8763,21.8
0.36029,6.3412,7.8758,21.8
0.38013,6.3236,7.8754,21.8
0.40023,6.306,7.875,21.8
0.42022,6.2888,7.8744,21.8
0.44013,6.2708,7.8739,18.652
0.46044,6.2532,7.8732,18.652
0.48004,6.2359,7.8725,18.652
0.50016,6.218,7.8718,18.652
0.52007,6.2005,7.871,18.652
0.54021,6.1822,7.8702,18.652
0.5603,6.1643,7.8692,21.2
0.58034,6.1467,7.8682,21.2
0.6003,6.1286,7.8672,21.2
0.6203,6.1108,7.8661,21.2
0.64032,6.0926,7.865,21.2
0.66012,6.0747,7.8637,21.2
0.68027,6.0572,7.8625,22.622
0.70028,6.0389,7.8612,22.622
0.72029,6.021,7.8598,22.622
0.74028,6.0024,7.8584,22.622
0.7603,5.9842,7.8569,22.622
0.78008,5.9663,7.8554,22.622
0.80006,5.9485,7.854,21.099
0.82009,5.9302,7.8522,21.099
0.84008,5.9123,7.8504,21.099
0.86006,5.8947,7.8486,21.099
0.88046,5.8764,7.8468,21.099
0.90026,5.8585,7.8447,21.84
0.92005,5.8402,7.8427,21.84
0.94002,5.8222,7.8405,21.84
0.96027,5.8037,7.8383,21.84
0.98008,5.7856,7.8362,21.84
1.0003,5.7677,7.8339,21.84
1.0201,5.7494,7.8315,21.776
1.0401,5.7313,7.8291,21.776
1.0601,5.7134,7.8266,21.776
1.0801,5.6952,7.8241,21.776
1.1001,5.6772,7.8214,21.776
1.1202,5.6593,7.8187,21.776
1.1401,5.6415,7.8158,21.81
1.1604,5.6241,7.813,21.81
1.1801,5.6065,7.8102,21.81
1.2004,5.5891,7.8072,21.81
1.2201,5.5713,7.8041,21.81
1.2401,5.5533,7.801,21.773
1.2603,5.5356,7.7978,21.773
1.2801,5.5181,7.7946,21.773
1.3001,5.5001,7.7912,21.773
1.3201,5.4823,7.7878,21.773
1.3401,5.4645,7.7842,21.773
1.3601,5.4469,7.7807,21.581
1.3804,5.4295,7.7773,21.581
1.4003,5.4119,7.7735,21.581
1.4204,5.3945,7.7698,21.581
1.4401,5.3769,7.7658,21.581
1.4604,5.3596,7.7619,21.581
1.4801,5.3274,7.758,20.611
1.5002,5.2949,7.7542,20.611
1.5202,5.262,7.7504,20.611
1.5403,5.2295,7.7463,20.611
1.5604,5.1971,7.742,20.611
1.5802,5.1648,7.7377,19.905
1.6001,5.1325,7.7335,19.905
1.6201,5.0998,7.729,19.905
1.6403,5.0676,7.7245,19.905
1.6601,5.0349,7.7198,19.905
1.6801,5.0024,7.7152,19.905
1.7007,4.9698,7.7107,23.513
1.7201,4.937,7.7059,23.513
1.7404,4.9046,7.701,23.513
1.7603,4.8726,7.696,23.513
1.7801,4.8405,7.6911,23.513
1.8002,4.8083,7.6862,23.513
1.8201,4.7763,7.681,21.469
1.8404,4.7443,7.6759,21.469
1.8602,4.713,7.6707,21.469
1.8802,4.6816,7.6654,21.469
1.9004,4.6501,7.6602,21.469
1.9201,4.6186,7.6549,21.121
1.9404,4.5872,7.6495,21.121
1.9602,4.5564,7.644,21.121
1.9801,4.5259,7.6385,21.121
2.0001,4.4955,7.6331,21.121
2.0201,4.4651,7.6274,21.121
2.0407,4.4353,7.6218,25.12
2.0605,4.4056,7.6161,25.12
2.0801,4.3758,7.6105,25.12
2.1004,4.346,7.6048,25.12
2.1201,4.3166,7.5991,25.12
2.1404,4.2872,7.5931,25.12
2.1602,4.2583,7.5872,20.019
2.1806,4.2297,7.5814,20.019
2.2004,4.2013,7.5754,20.019
2.2201,4.1729,7.5695,20.019
2.2403,4.145,7.5637,20.019
2.2603,4.1171,7.5578,20.055
2.2801,4.0896,7.552,20.055
2.3002,4.0621,7.546,20.055
2.3201,4.0348,7.5398,20.055
2.3402,4.0081,7.5336,20.055
2.3604,3.9814,7.5272,20.055
2.3804,3.9552,7.5209,21.052
2.4004,3.929,7.5147,21.052
2.4204,3.9028,7.5083,21.052
2.4404,3.8769,7.502,21.052
2.4604,3.8517,7.4955,21.052
2.4802,3.8266,7.489,20.685
2.5004,3.8016,7.4827,20.685
2.5204,3.7769,7.4763,20.685
2.5401,3.7522,7.4697,20.685
2.5602,3.7282,7.4632,20.685
2.5801,3.7041,7.4568,20.685
2.6004,3.6801,7.4502,20.828
2.6202,3.6566,7.4437,20.828
2.6402,3.6333,7.4371,20.828
2.6603,3.6104,7.4306,20.828
2.6805,3.5875,7.4241,20.828
2.7003,3.5646,7.4175,20.828
2.7204,3.5423,7.4111,20.779
2.7402,3.5201,7.4046,20.779
2.7603,3.4985,7.3981,20.779
2.7802,3.477,7.3916,20.779
2.8002,3.4554,7.3852,20.779
2.8203,3.4345,7.3788,21.182
2.8402,3.4136,7.3725,21.182
2.8604,3.3934,7.3661,21.182
2.8805,3.3732,7.3598,21.182
2.9005,3.3531,7.3534,21.182
2.9202,3.3331,7.3472,21.182
2.9404,3.3136,7.3409,22.175
2.9603,3.2948,7.3346,22.175
2.9805,3.276,7.3284,22.175
3.0004,3.2572,7.3222,22.175
3.0203,3.2387,7.316,22.175
3.0402,3.2205,7.3099,20.102
3.0602,3.2029,7.3038,20.102
3.0803,3.1853,7.2977,20.102
3.1002,3.1686,7.2916,20.102
