0,6.14,9.6518,31.194
0.019755,6.1336,9.6556,31.194
0.039766,6.1269,9.6596,31.194
0.059743,6.1204,9.6635,31.194
0.079761,6.1139,9.6674,31.194
0.10022,6.1075,9.6714,31.194
0.11995,6.1011,9.6754,30.332
0.13974,6.0945,9.6794,30.332
0.15982,6.0878,9.6835,30.332
0.17981,6.0813,9.6873,30.332
0.20004,6.0745,9.6915,30.332
0.21976,6.0678,9.6955,29.192
0.23999,6.0612,9.6996,29.192
0.25978,6.0545,9.7037,29.192
0.27976,6.0478,9.7077,29.192
0.29978,6.0411,9.7119,29.192
0.3198,6.0355,9.716,29.192
0.33983,6.0299,9.72,30.694
0.35984,6.0242,9.7243,30.694
0.37981,6.0186,9.7282,30.694
0.3998,6.013,9.7323,30.694
0.41986,6.0075,9.7362,30.694
0.43997,6.002,9.74,30.694
0.46001,5.9965,9.7438,29.836
0.47998,5.9911,9.7471,29.836
0.49979,5.9857,9.7503,29.836
0.52,5.9804,9.7535,29.836
0.53982,5.9752,9.7563,29.836
0.55978,5.9699,9.759,29.495
0.5798,5.9648,9.7618,29.495
0.60004,5.9596,9.7642,29.495
0.62001,5.9545,9.7666,29.495
0.63998,5.9495,9.7688,29.495
0.65999,5.9445,9.7709,29.495
0.6802,5.9396,9.7731,29.495
0.69981,5.9347,9.775,42.73
0.71998,5.9298,9.7769,42.73
0.74003,5.9251,9.7786,42.73
0.75979,5.9203,9.7802,42.73
0.7798,5.9157,9.7819,42.73
0.80006,5.9111,9.7834,33.243
0.81976,5.9065,9.7849,33.243
0.83981,5.902,9.7863,33.243
0.85979,5.8975,9.7877,33.243
0.87991,5.8931,9.789,33.243
0.89992,5.8887,9.7903,33.243
0.9201,5.8844,9.7915,37.375
0.93987,5.8802,9.7927,37.375
0.95978,5.8759,9.7938,37.375
0.97979,5.8718,9.7949,37.375
0.9999,5.8677,9.7959,37.375
1.0198,5.8636,9.797,27.306
1.0398,5.8596,9.798,27.306
1.0599,5.8556,9.7989,27.306
1.0799,5.8517,9.7999,27.306
1.0999,5.8478,9.8008,27.306
1.1199,5.8439,9.8017,27.306
1.1398,5.8401,9.8026,28.874
1.1598,5.8364,9.8035,28.874
1.1802,5.8327,9.8043,28.874
1.1999,5.8291,9.8052,28.874
1.2199,5.8254,9.806,28.874
1.2401,5.8219,9.8068,28.874
1.2599,5.8184,9.8076,28.104
1.28,5.8149,9.8083,28.104
1.2999,5.8115,9.8091,28.104
1.3198,5.8081,9.8099,28.104
1.3399,5.8047,9.8106,28.104
1.3598,5.8014,9.8113,28.104
1.3799,5.7981,9.8121,30.467
1.3998,5.7949,9.8128,30.467
1.4198,5.7918,9.8135,30.467
1.44,5.7886,9.8142,30.467
1.46,5.7855,9.8149,30.467
1.48,5.7825,9.8156,30.467
1.5,5.7794,9.8163,31.936
1.5199,5.7765,9.817,31.936
1.54,5.7735,9.8177,31.936
1.5599,5.7706,9.8184,31.936
1.58,5.7677,9.8191,31.936
1.6,5.7649,9.8198,30.782
1.6201,5.7621,9.8205,30.782
1.6399,5.7593,9.8212,30.782
1.66,5.7566,9.8219,30.782
1.6799,5.7539,9.8226,30.782
1.6998,5.7513,9.8233,30.782
1.72,5.7486,9.824,37.439
1.7398,5.746,9.8248,37.439
1.7601,5.7434,9.8255,37.439
1.7802,5.7409,9.8262,37.439
1.8003,5.7384,9.827,37.439
1.8201,5.7359,9.8277,37.439
1.8398,5.7334,9.8285,34.488
1.86,5.731,9.8293,34.488
1.8801,5.7286,9.83,34.488
1.9001,5.7262,9.8308,34.488
1.9198,5.7238,9.8316,34.488
1.9398,5.7215,9.8324,34.488
1.9601,5.7192,9.8332,28.968
1.9799,5.7169,9.834,28.968
2.0001,5.7146,9.8348,28.968
2.0199,5.7124,9.8356,28.968
2.0399,5.7101,9.8364,28.968
2.0599,5.7079,9.8372,28.968
2.0799,5.7057,9.8381,28.676
2.1002,5.7036,9.8389,28.676
2.12,5.7014,9.8397,28.676
2.1398,5.6993,9.8405,28.676
2.1601,5.6972,9.8414,28.676
2.1799,5.6951,9.8422,28.676
2.2002,5.693,9.8431,30.432
2.2199,5.691,9.8439,30.432
2.2401,5.6889,9.8448,30.432
2.2598,5.6869,9.8456,30.432
2.2799,5.6849,9.8465,30.432
2.3001,5.6829,9.8473,31.94
2.3199,5.6744,9.8482,31.94
2.3399,5.6659,9.849,31.94
2.3598,5.6574,9.8499,31.94
2.3799,5.6491,9.8507,31.94
2.3999,5.641,9.8516,31.94
2.4199,5.633,9.8524,29.893
2.4401,5.6249,9.8533,29.893
2.4598,5.6171,9.8541,29.893
2.4799,5.6093,9.855,29.893
2.4999,5.6017,9.8559,29.893
2.5202,5.5946,9.8567,26.53
2.5399,5.5874,9.8576,26.53
2.5599,5.5806,9.8584,26.53
2.5801,5.5737,9.8593,26.53
2.5999,5.5671,9.8602,26.53
2.6199,5.5605,9.861,26.53
2.6399,5.5539,9.8619,30.308
2.6599,5.5475,9.8628,30.308
2.6799,5.5412,9.8636,30.308
2.7,5.535,9.8645,30.308
2.7199,5.5287,9.8654,30.308
2.7445,5.5224,9.8662,30.308
2.7599,5.5165,9.8671,34.202
2.7798,5.5106,9.868,34.202
2.7999,5.5048,9.8689,34.202
2.8202,5.499,9.8697,34.202
2.8399,5.4931,9.8706,34.202
2.8598,5.4877,9.8715,34.202
2.8799,5.4823,9.8723,29.288
2.9001,5.477,9.8732,29.288
2.9199,5.4717,9.874,29.288
2.9399,5.4664,9.8749,29.288
2.9603,5.4611,9.8758,29.288
2.9799,5.4559,9.8766,29.288
2.9999,5.4508,9.8775,28.982
3.0199,5.4459,9.8783,28.982
3.0399,5.4409,9.8792,28.982
3.0599,5.436,9.88,28.982
3.0799,5.4313,9.8808,28.982
3.1,5.426,9.8817,28.982
3.1199,5.4208,9.8824,30.388
3.1399,5.4155,9.8833,30.388
3.16,5.4103,9.8841,30.388
3.1799,5.4051,9.8848,30.388
3.2001,5.4,9.8856,30.388
3.22,5.3948,9.8864,28.407
3.2402,5.3896,9.8872,28.407
3.2599,5.3845,9.888,28.407
3.2799,5.3794,9.8888,28.407
3.2999,5.3749,9.8896,28.407
3.3201,5.3704,9.8903,28.407
3.3399,5.3659,9.8911,26.585
3.3602,5.3614,9.8918,26.585
3.3802,5.357,9.8925,26.585
3.3999,5.3526,9.8932,26.585
3.4202,5.3481,9.8939,26.585
3.4402,5.3437,9.8946,26.585
3.4602,5.3392,9.8952,28.221
3.4802,5.3348,9.8959,28.221
3.5,5.3303,9.8965,28.221
3.5199,5.3259,9.8971,28.221
3.54,5.3219,9.8978,28.221
3.5599,5.3179,9.8984,28.221
3.5799,5.314,9.899,28.881
3.6,5.31,9.8995,28.881
3.6202,5.306,9.9001,28.881
3.6399,5.302,9.9006,28.881
3.6599,5.2981,9.9011,28.881
3.6801,5.2941,9.9016,28.881
3.7001,5.2902,9.902,34.861
3.7199,5.2862,9.9025,34.861
3.7399,5.2822,9.9029,34.861
3.7601,5.2783,9.9034,34.861
3.78,5.2743,9.9038,34.861
3.8,5.2702,9.9041,34.861
3.82,5.2662,9.9045,31.298
3.8399,5.2622,9.9048,31.298
3.86,5.2582,9.9051,31.298
3.8799,5.2542,9.9054,31.298
3.9,5.2502,9.9057,31.298
3.9201,5.2462,9.906,31.298
3.9402,5.2422,9.9062,37.416
3.9601,5.2381,9.9065,37.416
3.98,5.2341,9.9067,37.416
4.0002,5.2301,9.9069,37.416
4.0199,5.2261,9.907,37.416
4.0402,5.2221,9.9071,30.104
4.06,5.218,9.9072,30.104
4.0803,5.2141,9.9073,30.104
4.1001,5.21,9.9074,30.104
4.1201,5.2056,9.9073,30.104
4.1399,5.2011,9.9089,30.104
4.16,5.1966,9.9104,29.269
4.1801,5.192,9.912,29.269
4.2002,5.1876,9.9134,29.269
4.2199,5.1832,9.9148,29.269
4.2399,5.1787,9.9161,29.269
4.26,5.1743,9.9173,29.269
4.2802,5.1697,9.9186,26.575
4.3,5.1651,9.9198,26.575
4.32,5.1606,9.9208,26.575
4.34,5.1559,9.9217,26.575
4.36,5.1513,9.9226,26.575
4.38,5.1467,9.9235,26.575
4.4002,5.1421,9.9244,27.965
4.42,5.1376,9.9251,27.965
4.44,5.133,9.9258,27.965
4.4602,5.1284,9.9265,27.965
4.4802,5.1238,9.9271,27.965
4.5003,5.1193,9.9277,27.965
4.52,5.1153,9.9281,27.089
4.54,5.1112,9.9285,27.089
4.56,5.1072,9.9289,27.089
4.5801,5.1031,9.9292,27.089
4.6002,5.0992,9.9295,27.089
4.6202,5.0953,9.9296,27.089
4.6403,5.0913,9.9298,28.521
4.66,5.0874,9.9299,28.521
4.6801,5.0835,9.93,28.521
4.7001,5.0796,9.93,28.521
4.7202,5.0758,9.9299,28.521
4.7403,5.0718,9.9298,28.521
4.7603,5.068,9.9297,27.875
4.78,5.0643,9.9296,27.875
4.8002,5.0605,9.9294,27.875
4.8202,5.0569,9.929,27.875
4.8402,5.0532,9.9287,27.875
4.8603,5.0494,9.9282,27.875
4.88,5.0458,9.9278,28.36
4.9003,5.0421,9.9273,28.36
4.9201,5.0385,9.9266,28.36
4.94,5.0344,9.926,28.36
4.9602,5.0302,9.9254,28.36
4.9801,5.0261,9.9248,28.36
5.0004,5.0219,9.9242,30.436
5.02,5.0178,9.9234,30.436
5.04,5.0136,9.9228,30.436
5.06,5.0094,9.9219,30.436
5.0801,5.0053,9.921,30.436
5.1003,5.0011,9.9199,29.819
5.1204,4.9969,9.9188,29.819
5.1403,4.9928,9.9178,29.819
5.1602,4.9886,9.9168,29.819
5.18,4.9844,9.9157,29.819
5.2,4.9802,9.9143,29.819
5.22,4.9761,9.9129,26.163
5.2403,4.9719,9.9116,26.163
5.2604,4.9677,9.9103,26.163
5.2801,4.9635,9.9091,26.163
5.3001,4.9594,9.9077,26.163
5.3203,4.9549,9.9063,26.163
5.3403,4.9505,9.9047,30.364
5.3603,4.946,9.9031,30.364
5.3803,4.9415,9.9017,30.364
5.4004,4.9371,9.9,30.364
5.4203,4.9326,9.8986,30.364
5.4401,4.9281,9.897,31.536
5.4603,4.9237,9.8954,31.536
5.48,4.9192,9.894,31.536
5.5001,4.9147,9.8923,31.536
5.5201,4.9103,9.8907,31.536
5.5401,4.9058,9.8891,31.536
5.5601,4.9013,9.8875,29.487
5.5801,4.8968,9.8859,29.487
5.6,4.8924,9.8841,29.487
5.62,4.8879,9.8824,29.487
5.6403,4.8834,9.8809,29.487
5.6603,4.8789,9.8792,27.349
5.68,4.8745,9.8778,27.349
5.7,4.8702,9.8763,27.349
5.7202,4.866,9.8748,27.349
5.7403,4.8617,9.8733,27.349
5.76,4.8574,9.8718,27.349
5.7802,4.8532,9.8704,29.108
5.8003,4.8489,9.869,29.108
5.82,4.8446,9.8674,29.108
5.8401,4.8403,9.8661,29.108
5.8601,4.836,9.8647,29.108
5.8801,4.8317,9.8634,29.108
5.9003,4.8274,9.8621,32.441
5.92,4.8231,9.8608,32.441
5.9401,4.8187,9.8594,32.441
5.9601,4.8144,9.8583,32.441
5.9801,4.81,9.8571,32.441
6.0003,4.8057,9.8559,32.441
6.02,4.8013,9.8546,30.913
6.0401,4.7969,9.8534,30.913
6.0604,4.7925,9.8523,30.913
6.0804,4.7881,9.8511,30.913
6.1003,4.7837,9.8499,30.913
6.1204,4.7793,9.8488,28.553
6.1404,4.7748,9.8476,28.553
6.1603,4.7704,9.8467,28.553
6.1801,4.7659,9.8456,28.553
6.2005,4.7614,9.8446,28.553
6.22,4.757,9.8435,28.553
6.2401,4.7525,9.8424,28.494
6.2605,4.748,9.8416,28.494
6.28,4.7435,9.8407,28.494
6.3001,4.7388,9.8398,28.494
6.32,4.7341,9.8389,28.494
6.34,4.7294,9.838,28.494
6.36,4.7247,9.8495,27.79
6.38,4.72,9.8487,27.79
6.4001,4.7153,9.8478,27.79
6.4201,4.7106,9.847,27.79
6.44,4.7059,9.8461,27.79
6.4604,4.7012,9.8454,27.79
6.4801,4.6965,9.8447,29.179
6.5004,4.6918,9.8439,29.179
6.52,4.6871,9.8433,29.179
6.54,4.6824,9.8425,29.179
6.5601,4.6777,9.842,29.179
6.5804,4.673,9.8413,29.179
6.6003,4.6682,9.8407,28.11
6.62,4.6635,9.8402,28.11
6.64,4.6588,9.8397,28.11
6.6601,4.6541,9.8391,28.11
6.6802,4.6494,9.8385,28.11
6.7001,4.6448,9.8378,28.11
6.7201,4.6402,9.8373,31.441
6.7404,4.6356,9.8368,31.441
6.76,4.631,9.8363,31.441
6.7803,4.6264,9.8358,31.441
6.8003,4.6217,9.8352,31.441
6.8203,4.6171,9.8348,31.441
6.8401,4.6125,9.8342,27.436
6.86,4.6079,9.8337,27.436
6.8804,4.6033,9.8332,27.436
6.9002,4.5987,9.8327,27.436
6.9201,4.5941,9.8323,27.436
6.94,4.5894,9.8318,27.436
6.96,4.5848,9.8313,26.35
6.9804,4.5802,9.831,26.35
7.0005,4.5756,9.8306,26.35
7.0203,4.571,9.83,26.35
7.0401,4.5664,9.8296,26.35
7.0601,4.5618,9.8292,26.35
7.0801,4.5572,9.8287,29.507
7.1002,4.5527,9.8281,29.507
7.1201,4.5481,9.8275,29.507
7.1402,4.5435,9.827,29.507
7.1601,4.539,9.8264,29.507
7.18,4.5344,9.8259,28.07
7.2002,4.5299,9.8252,28.07
7.2201,4.5254,9.8245,28.07
7.2402,4.5208,9.8237,28.07
7.2608,4.5163,9.823,28.07
7.2801,4.5118,9.8221,28.07
7.3005,4.5073,9.8212,34.24
7.3205,4.5028,9.8203,34.24
7.3402,4.4984,9.8194,34.24
7.3603,4.4939,9.8185,34.24
7.3801,4.4894,9.8174,34.24
7.4005,4.485,9.8163,34.24
7.4203,4.4806,9.8151,29.937
7.44,4.4761,9.814,29.937
7.4601,4.4717,9.8129,29.937
7.4801,4.4673,9.8117,29.937
7.5002,4.4629,9.8105,29.937
7.5205,4.4585,9.8091,28.47
7.5404,4.454,9.8077,28.47
7.5601,4.4497,9.8063,28.47
7.58,4.4453,9.8048,28.47
7.6007,4.4409,9.8034,28.47
7.6204,4.4366,9.8018,28.47
7.6401,4.4322,9.8002,27.94
7.6602,4.4279,9.7986,27.94
7.6802,4.4236,9.7968,27.94
7.7001,4.4192,9.7951,27.94
7.7201,4.4155,9.7934,27.94
7.7401,4.4118,9.7916,27.94
7.7601,4.4081,9.7899,28.662
7.7802,4.4045,9.7881,28.662
7.8001,4.4008,9.7863,28.662
7.8201,4.3971,9.7846,28.662
7.8404,4.3934,9.7827,28.662
7.8604,4.3898,9.7809,28.662
7.8801,4.3862,9.7789,26.551
7.9001,4.3825,9.7769,26.551
7.9202,4.3783,9.7747,26.551
7.9405,4.3741,9.7725,26.551
7.9603,4.3699,9.7703,26.551
7.9801,4.3658,9.7682,26.551
8.0009,4.3616,9.7662,30.497
8.0202,4.3575,9.7639,30.497
8.0401,4.3534,9.7616,30.497
8.0604,4.3493,9.7592,30.497
8.0802,4.3452,9.7569,30.497
8.1001,4.3411,9.7546,30.497
8.1204,4.3371,9.7522,28.077
8.1402,4.333,9.7496,28.077
8.1602,4.3289,9.7472,28.077
8.1806,4.3248,9.7448,28.077
8.2003,4.3207,9.7423,28.077
8.2201,4.3166,9.7397,28.077
8.2403,4.3126,9.737,26.295
8.2603,4.3085,9.7344,26.295
8.2804,4.3045,9.7315,26.295
8.3003,4.3005,9.7287,26.295
8.3203,4.2966,9.7261,26.295
8.3402,4.2926,9.7232,26.295
8.3605,4.2886,9.7205,33.211
8.3804,4.2847,9.7176,33.211
8.4004,4.2808,9.7148,33.211
8.4201,4.277,9.712,33.211
8.4404,4.2732,9.7091,33.211
8.4604,4.2694,9.7063,28.571
8.4801,4.2656,9.7034,28.571
8.5008,4.2617,9.7005,28.571
8.5202,4.2578,9.6976,28.571
8.5408,4.2539,9.6945,28.571
8.5602,4.25,9.6915,28.571
8.5801,4.2462,9.6885,29.254
8.6005,4.2424,9.6853,29.254
8.6203,4.2386,9.6823,29.254
8.6401,4.2349,9.6792,29.254
8.6604,4.2311,9.6762,29.254
8.6801,4.2273,9.6731,29.254
8.7004,4.2236,9.67,26.519
8.7203,4.2199,9.6672,26.519
8.7404,4.2163,9.6645,26.519
8.7605,4.2125,9.6618,26.519
8.7804,4.2089,9.6593,26.519
8.8009,4.2054,9.6567,26.519
8.8203,4.2018,9.6542,29.132
8.8401,4.1983,9.6518,29.132
8.8612,4.1947,9.6495,29.132
8.8801,4.1912,9.6472,29.132
8.9004,4.1877,9.645,29.132
8.9208,4.1844,9.6428,29.132
8.9402,4.1811,9.6407,27.451
8.9603,4.1778,9.6387,27.451
8.9804,4.1746,9.6367,27.451
9.0005,4.1715,9.6347,27.451
9.0204,4.1683,9.6326,27.451
9.0405,4.1652,9.6307,27.451
9.0601,4.1621,9.6289,27.481
9.0801,4.159,9.6271,27.481
9.1004,4.1561,9.6252,27.481
9.1206,4.1531,9.6233,27.481
9.1412,4.1502,9.6214,27.481
9.1605,4.1473,9.6195,27.481
9.1815,4.1444,9.6176,28.654
9.2002,4.1416,9.6157,28.654
9.221,4.1388,9.6136,28.654
9.2405,4.136,9.6116,28.654
9.2604,4.1332,9.6095,28.654
9.2805,4.1305,9.6075,26.532
9.3005,4.1279,9.6054,26.532
9.3205,4.1252,9.6034,26.532
9.3404,4.1225,9.6012,26.532
9.3605,4.12,9.599,26.532
9.3803,4.1174,9.5967,26.532
9.4005,4.115,9.5945,26.532
9.4206,4.1125,9.5921,31.923
9.4405,4.11,9.5898,31.923
9.4601,4.1076,9.5874,31.923
9.4805,4.1053,9.585,31.923
9.5002,4.1033,9.5825,31.923
9.5203,4.1015,9.5799,26.224
9.5405,4.0996,9.5773,26.224
9.5603,4.0977,9.5747,26.224
9.5802,4.0959,9.5721,26.224
9.6005,4.0941,9.5694,26.224
9.6204,4.0925,9.5666,26.224
9.6401,4.0908,9.5638,30.978
9.6603,4.0892,9.5609,30.978
9.6804,4.0876,9.5581,30.978
9.7006,4.086,9.5551,30.978
9.7207,4.0845,9.5522,30.978
9.7404,4.083,9.5491,30.978
