332196.125441,4141521.62675
332196.140743,4141521.60986
332196.156045,4141521.59295
332196.171372,4141521.57602
332196.186703,4141521.55906
332196.20205,4141521.54207
332196.217418,4141521.52505
332196.232795,4141521.50801
332196.2482,4141521.49094
332196.263627,4141521.47384
332196.279079,4141521.4567
332196.294568,4141521.43953
332196.310088,4141521.42233
332196.325645,4141521.40509
332196.341238,4141521.38782
332196.356877,4141521.37051
332196.372552,4141521.35316
332196.388261,4141521.33576
332196.404018,4141521.31832
332196.419805,4141521.30083
332196.43564,4141521.28331
332196.45151,4141521.26573
332196.467415,4141521.24811
332196.483363,4141521.23044
332196.49935,4141521.21273
332196.515378,4141521.19498
332196.53145,4141521.17718
332196.547561,4141521.15935
332196.563719,4141521.14148
332196.579919,4141521.12357
332196.596149,4141521.10561
332196.612427,4141521.08762
332196.628743,4141521.0696
332196.645112,4141521.05152
332196.661512,4141521.03342
332196.677955,4141521.01528
332196.694442,4141520.99709
332196.710954,4141520.97886
332196.727511,4141520.96059
332196.744099,4141520.94227
332196.760719,4141520.9239
332196.777373,4141520.9055
332196.794054,4141520.88704
332196.810772,4141520.86855
332196.827531,4141520.85001
332196.844321,4141520.83143
332196.861153,4141520.8128
332196.878018,4141520.79413
332196.894927,4141520.7754
332196.911872,4141520.75665
332196.928848,4141520.73785
332196.945873,4141520.71899
332196.962935,4141520.7001
332196.98004,4141520.68116
332196.997193,4141520.66217
332197.01438,4141520.64313
332197.031609,4141520.62407
332197.048897,4141520.60494
332197.066226,4141520.58576
332197.083597,4141520.56654
332197.101015,4141520.54727
332197.118472,4141520.52794
332197.135964,4141520.50858
332197.15351,4141520.48915
332197.171105,4141520.46967
332197.18874,4141520.45014
332197.206435,4141520.43056
332197.224193,4141520.41093
332197.242018,4141520.39125
332197.25991,4141520.37151
332197.277871,4141520.35172
332197.295893,4141520.33187
332197.313994,4141520.31197
332197.33216,4141520.292
332197.350387,4141520.27198
332197.368682,4141520.25189
332197.38704,4141520.23173
332197.405457,4141520.21151
332197.423933,4141520.19121
332197.442463,4141520.17085
332197.461035,4141520.15041
332197.479674,4141520.1299
332197.498356,4141520.10932
332197.517091,4141520.08867
332197.535877,4141520.06794
